DATE,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DAY,MONTH
02/07/2015,WN,3466,N428WN,PVD,TPA,10:00:00 AM,11:57:00 PM,-3,9,10:06:00 AM,200,172,159,1136,12:45:00 PM,4,1:20:00 PM,12:49:00 PM,-31,Saturday,Feb
01/19/2015,AA,2464,N4YTAA,DFW,BNA,10:55:00 AM,11:11:00 AM,16,11,11:22:00 AM,100,92,76,631,12:38:00 PM,5,12:35:00 PM,12:43:00 PM,8,Monday,Jan
02/11/2015,F9,1053,N941FR,SLC,PHX,3:15:00 PM,3:05:00 PM,-10,22,3:27:00 PM,100,116,69,507,4:36:00 PM,25,4:55:00 PM,5:01:00 PM,6,Wednesday,Feb
01/05/2015,WN,497,N657SW,HOU,OKC,2:10:00 PM,2:31:00 PM,21,8,2:39:00 PM,80,76,64,419,3:43:00 PM,4,3:30:00 PM,3:47:00 PM,17,Monday,Jan
01/06/2015,WN,1714,N489WN,ABQ,DAL,10:00:00 AM,10:13:00 AM,13,8,10:21:00 AM,95,95,82,580,12:43:00 PM,5,12:35:00 PM,12:48:00 PM,13,Tuesday,Jan
01/12/2015,WN,756,N603SW,AUS,ATL,4:45:00 PM,5:19:00 PM,34,15,5:34:00 PM,125,133,103,813,8:17:00 PM,15,7:50:00 PM,8:32:00 PM,42,Monday,Jan
02/03/2015,EV,5146,N712EV,ATL,HPN,12:42:00 PM,1:48:00 PM,66,20,2:08:00 PM,131,132,108,780,3:56:00 PM,4,2:53:00 PM,4:00:00 PM,67,Tuesday,Feb
02/01/2015,WN,124,N8635F,CLE,BNA,4:40:00 PM,4:37:00 PM,-3,43,5:20:00 PM,100,128,79,448,5:39:00 PM,6,5:20:00 PM,5:45:00 PM,25,Sunday,Feb
01/01/2015,US,684,N902AW,PHX,LIH,11:30:00 AM,11:23:00 AM,-7,21,11:44:00 AM,417,427,401,2979,3:25:00 PM,5,3:27:00 PM,3:30:00 PM,3,Thursday,Jan
01/04/2015,US,1974,N807AW,FLL,DCA,6:40:00 PM,6:32:00 PM,-8,19,6:51:00 PM,144,153,112,899,8:43:00 PM,22,9:04:00 PM,9:05:00 PM,1,Sunday,Jan
01/29/2015,DL,754,N999DN,PIT,ATL,5:33:00 PM,5:40:00 PM,7,9,5:49:00 PM,116,90,77,526,7:06:00 PM,4,7:29:00 PM,7:10:00 PM,-19,Thursday,Jan
01/06/2015,NK,219,N526NK,ORD,ATL,10:44:00 AM,11:12:00 AM,28,18,11:30:00 AM,110,109,82,606,1:52:00 PM,9,1:34:00 PM,2:01:00 PM,27,Tuesday,Jan
01/15/2015,WN,465,N7742B,BNA,ECP,10:20:00 AM,9:17:00 AM,-3,13,11:30:00 AM,80,77,62,401,9:32:00 PM,2,10:40:00 PM,9:34:00 PM,-6,Thursday,Jan
01/30/2015,MQ,3273,N827MQ,CHO,LGA,2:25:00 PM,3:58:00 PM,93,14,4:12:00 PM,75,75,53,305,5:05:00 PM,8,3:40:00 PM,5:13:00 PM,93,Friday,Jan
01/08/2015,UA,1272,N37408,PHX,ORD,3:50:00 AM,3:54:00 AM,4,13,8:07:00 AM,210,234,172,1440,11:59:00 AM,49,12:20:00 PM,12:48:00 PM,28,Thursday,Jan
01/18/2015,MQ,3450,N645MQ,DFW,MAF,12:55:00 PM,1:03:00 PM,8,20,1:23:00 PM,72,75,52,309,2:15:00 PM,3,2:07:00 PM,2:18:00 PM,11,Sunday,Jan
01/08/2015,AA,96,N425AA,DFW,STL,10:20:00 AM,9:14:00 AM,-6,11,10:25:00 AM,97,91,76,550,10:41:00 PM,4,11:57:00 PM,10:45:00 PM,-12,Thursday,Jan
01/17/2015,AA,382,N565AA,DFW,OKC,1:45:00 PM,3:10:00 PM,85,10,3:20:00 PM,54,46,33,175,3:53:00 PM,3,2:39:00 PM,3:56:00 PM,77,Saturday,Jan
02/07/2015,MQ,3423,N678MQ,ORD,ALO,1:35:00 PM,1:29:00 PM,-6,13,1:42:00 PM,68,64,41,234,2:23:00 PM,10,2:43:00 PM,2:33:00 PM,-10,Saturday,Feb
02/05/2015,WN,38,N526SW,HRL,HOU,1:25:00 PM,1:21:00 PM,-4,6,1:27:00 PM,60,60,47,277,2:14:00 PM,7,2:25:00 PM,2:21:00 PM,-4,Thursday,Feb
01/08/2015,WN,556,N7712G,MKE,STL,12:00:00 PM,3:36:00 PM,36,12,4:48:00 PM,85,69,52,317,2:40:00 AM,5,12:25:00 AM,2:45:00 AM,20,Thursday,Jan
01/25/2015,DL,2064,N933DL,ATL,SDF,4:20:00 PM,4:18:00 PM,-2,16,4:34:00 PM,79,73,51,321,5:25:00 PM,6,5:39:00 PM,5:31:00 PM,-8,Sunday,Jan
01/28/2015,OO,2609,N465SW,LAX,SMF,4:50:00 PM,4:43:00 PM,-7,16,4:59:00 PM,84,81,59,373,5:58:00 PM,6,6:14:00 PM,6:04:00 PM,-10,Wednesday,Jan
02/08/2015,WN,410,N209WN,MCO,DEN,6:05:00 PM,6:01:00 PM,-4,11,7:12:00 PM,255,240,221,1546,10:53:00 AM,8,11:20:00 AM,11:01:00 AM,-19,Sunday,Feb
02/05/2015,UA,1712,N69824,TPA,ORD,5:06:00 PM,5:06:00 PM,0,19,5:25:00 PM,181,194,156,1012,7:01:00 PM,19,7:07:00 PM,7:20:00 PM,13,Thursday,Feb
02/07/2015,WN,2796,N759GS,SMF,LAX,1:30:00 PM,1:30:00 PM,0,12,1:42:00 PM,80,82,64,373,2:46:00 PM,6,2:50:00 PM,2:52:00 PM,2,Saturday,Feb
02/11/2015,AA,83,N3BDAA,MCO,DFW,1:32:00 AM,11:18:00 PM,-14,13,1:31:00 AM,183,165,146,985,1:57:00 PM,6,9:35:00 PM,6:03:00 PM,-32,Wednesday,Feb
01/14/2015,DL,845,N961DN,PBI,ATL,12:30:00 PM,12:27:00 PM,-3,15,12:42:00 PM,113,116,89,545,2:11:00 PM,12,2:23:00 PM,2:23:00 PM,0,Wednesday,Jan
01/14/2015,HA,12,N385HA,HNL,SFO,1:50:00 PM,1:51:00 PM,1,15,2:06:00 PM,310,299,273,2398,8:39:00 PM,11,9:00:00 PM,8:50:00 PM,-10,Wednesday,Jan
01/07/2015,WN,1862,N7814B,MDW,EWR,6:50:00 PM,7:23:00 PM,33,13,7:36:00 PM,120,113,88,711,10:04:00 PM,12,9:50:00 PM,10:16:00 PM,26,Wednesday,Jan
01/07/2015,AS,496,N706AS,SEA,SAN,12:45:00 PM,12:40:00 PM,-5,18,1:58:00 PM,161,163,142,1050,11:20:00 AM,3,11:26:00 AM,11:23:00 AM,-3,Wednesday,Jan
01/23/2015,EV,4701,N14907,CMH,EWR,1:15:00 PM,12:08:00 PM,-7,13,2:21:00 PM,105,99,80,463,2:41:00 AM,6,8:00:00 AM,2:47:00 AM,-13,Friday,Jan
02/11/2015,AA,192,N3BGAA,LAX,BOS,9:50:00 PM,9:47:00 PM,-3,14,10:01:00 PM,323,334,314,2611,1:15:00 PM,6,1:13:00 PM,2:21:00 PM,8,Wednesday,Feb
01/26/2015,DL,1121,N911DL,PBI,ATL,5:35:00 AM,5:35:00 AM,0,10,6:45:00 AM,110,99,80,545,10:05:00 PM,9,12:25:00 AM,11:14:00 PM,-11,Monday,Jan
01/04/2015,OO,4600,N429SW,MSP,DLH,4:05:00 PM,4:01:00 PM,-4,15,4:16:00 PM,63,59,36,144,4:52:00 PM,8,5:08:00 PM,5:00:00 PM,-8,Sunday,Jan
02/04/2015,NK,724,N621NK,FLL,LBE,1:13:00 PM,1:03:00 PM,-10,12,1:15:00 PM,158,144,128,980,3:23:00 PM,4,3:51:00 PM,3:27:00 PM,-24,Wednesday,Feb
01/11/2015,UA,156,N17719,DCA,ORD,11:45:00 AM,11:40:00 AM,-5,14,11:54:00 AM,139,116,96,612,12:30:00 PM,6,1:04:00 PM,12:36:00 PM,-28,Sunday,Jan
02/02/2015,F9,1297,N934FR,CVG,LAS,9:20:00 PM,10:02:00 PM,42,10,10:12:00 PM,260,242,226,1678,10:58:00 PM,6,10:40:00 PM,11:04:00 PM,24,Monday,Feb
02/10/2015,WN,2426,N252WN,OAK,LAS,12:05:00 PM,12:00:00 PM,-5,15,1:15:00 PM,90,86,65,407,12:20:00 AM,6,1:35:00 AM,12:26:00 AM,-9,Tuesday,Feb
01/11/2015,OO,5422,N471CA,SFO,ONT,10:35:00 PM,10:27:00 PM,-8,14,10:41:00 PM,80,69,52,363,11:33:00 PM,3,11:55:00 PM,11:36:00 PM,-19,Sunday,Jan
01/02/2015,WN,899,N790SW,BNA,SAT,7:55:00 PM,9:36:00 PM,101,11,9:47:00 PM,150,170,149,822,4:16:00 PM,10,10:25:00 PM,2:26:00 AM,121,Friday,Jan
01/28/2015,EV,5781,N12569,LRD,IAH,1:40:00 PM,1:35:00 PM,-5,8,1:43:00 PM,74,66,52,301,2:35:00 PM,6,2:54:00 PM,2:41:00 PM,-13,Wednesday,Jan
01/04/2015,OO,6208,N905SW,MOT,DEN,6:08:00 PM,6:49:00 PM,41,15,7:04:00 PM,122,105,82,604,7:26:00 PM,8,7:10:00 PM,7:34:00 PM,24,Sunday,Jan
01/29/2015,UA,1668,N57855,EWR,SFO,12:20:00 AM,11:18:00 PM,-2,18,1:36:00 AM,395,386,348,2565,10:24:00 AM,20,10:55:00 AM,10:44:00 AM,-11,Thursday,Jan
01/27/2015,OO,4856,N633SK,SJC,LAX,4:37:00 PM,4:31:00 PM,-6,11,4:42:00 PM,78,70,48,308,5:30:00 PM,11,5:55:00 PM,5:41:00 PM,-14,Tuesday,Jan
01/24/2015,WN,4197,N476WN,SJU,FLL,2:00:00 PM,2:00:00 PM,0,18,2:18:00 PM,175,169,147,1046,3:45:00 PM,4,3:55:00 PM,3:49:00 PM,-6,Saturday,Jan
01/18/2015,MQ,3084,N608MQ,ORD,CMH,9:30:00 PM,9:25:00 PM,-5,35,10:00:00 PM,71,86,47,296,11:47:00 PM,4,11:41:00 PM,11:51:00 PM,10,Sunday,Jan
01/30/2015,WN,559,N961WN,TPA,BUF,11:40:00 AM,11:39:00 AM,-1,11,11:50:00 AM,165,167,147,1053,2:17:00 PM,9,2:25:00 PM,2:26:00 PM,1,Friday,Jan
02/07/2015,DL,836,N812NW,HNL,ATL,5:35:00 PM,5:32:00 PM,-3,24,5:56:00 PM,519,492,461,4502,3:37:00 PM,7,11:14:00 PM,4:44:00 PM,-30,Saturday,Feb
02/03/2015,AA,1331,N4XVAA,ORD,STL,8:20:00 PM,8:35:00 PM,15,21,8:56:00 PM,68,70,46,258,9:42:00 PM,3,9:28:00 PM,9:45:00 PM,17,Tuesday,Feb
01/05/2015,OO,5549,N110SY,SFO,AUS,3:24:00 PM,3:39:00 PM,15,16,3:55:00 PM,215,218,196,1504,9:11:00 PM,6,8:59:00 PM,9:17:00 PM,18,Monday,Jan
01/26/2015,AA,2423,N493AA,CMH,DFW,4:44:00 PM,5:00:00 PM,16,18,5:18:00 PM,176,150,125,926,6:23:00 PM,7,6:40:00 PM,6:30:00 PM,-10,Monday,Jan
02/08/2015,HA,190,N485HA,LIH,HNL,4:52:00 PM,4:47:00 PM,-5,8,4:55:00 PM,33,46,26,102,5:21:00 PM,12,5:25:00 PM,5:33:00 PM,8,Sunday,Feb
01/03/2015,DL,1663,N917DL,LGA,MIA,4:30:00 PM,4:37:00 PM,7,39,5:16:00 PM,213,192,148,1096,7:44:00 PM,5,8:03:00 PM,7:49:00 PM,-14,Saturday,Jan
01/17/2015,WN,2542,N8322X,MDW,LAS,10:40:00 AM,10:32:00 AM,-8,8,10:40:00 AM,240,224,211,1521,12:11:00 PM,5,12:40:00 PM,12:16:00 PM,-24,Saturday,Jan
02/10/2015,WN,266,N7811F,MSY,DCA,1:50:00 PM,12:48:00 PM,-2,6,1:54:00 PM,140,139,128,969,12:02:00 PM,5,12:10:00 PM,12:07:00 PM,-3,Tuesday,Feb
01/23/2015,WN,459,N621SW,ATL,BWI,6:00:00 PM,6:10:00 PM,10,11,6:21:00 PM,105,95,79,577,7:40:00 PM,5,7:45:00 PM,7:45:00 PM,0,Friday,Jan
02/02/2015,AA,150,N558AA,BWI,DFW,4:01:00 PM,4:09:00 PM,8,9,4:18:00 PM,219,202,177,1217,6:15:00 PM,16,6:40:00 PM,6:31:00 PM,-9,Monday,Feb
02/08/2015,HA,181,N478HA,ITO,HNL,1:09:00 PM,1:14:00 PM,5,8,1:22:00 PM,53,55,41,216,2:03:00 PM,6,2:02:00 PM,2:09:00 PM,7,Sunday,Feb
02/08/2015,UA,512,N505UA,JFK,SFO,5:29:00 PM,5:26:00 PM,-3,30,5:56:00 PM,400,400,361,2586,8:57:00 PM,9,9:09:00 PM,9:06:00 PM,-3,Sunday,Feb
01/05/2015,DL,2504,N916DE,ATL,HSV,7:09:00 PM,7:07:00 PM,-2,19,7:26:00 PM,62,53,29,151,6:55:00 PM,5,7:11:00 PM,7:00:00 PM,-11,Monday,Jan
01/18/2015,US,793,N712US,CLT,STL,8:05:00 PM,8:01:00 PM,-4,24,8:25:00 PM,120,133,105,575,9:10:00 PM,4,9:05:00 PM,9:14:00 PM,9,Sunday,Jan
01/06/2015,EV,4154,N16911,ORD,DAY,12:41:00 PM,10:40:00 PM,59,24,10:04:00 AM,73,74,43,240,11:47:00 AM,7,10:54:00 AM,11:54:00 AM,60,Tuesday,Jan
01/30/2015,US,1868,N188US,DEN,CLT,12:15:00 PM,12:15:00 PM,0,16,12:31:00 PM,185,177,152,1337,5:03:00 PM,9,5:20:00 PM,5:12:00 PM,-8,Friday,Jan
01/18/2015,NK,816,N525NK,MCI,DTW,11:36:00 AM,11:43:00 AM,7,9,11:52:00 AM,106,121,98,629,2:30:00 PM,14,2:22:00 PM,2:44:00 PM,22,Sunday,Jan
01/19/2015,EV,4540,N16918,PNS,IAH,6:20:00 PM,6:12:00 PM,-8,12,6:24:00 PM,105,106,84,489,7:48:00 PM,10,8:05:00 PM,7:58:00 PM,-7,Monday,Jan
01/06/2015,WN,1044,N719SW,LAS,BUR,12:35:00 PM,12:50:00 PM,15,10,1:00:00 PM,65,55,42,223,1:42:00 PM,3,1:40:00 PM,1:45:00 PM,5,Tuesday,Jan
02/08/2015,UA,1487,N68822,MSY,IAH,4:42:00 PM,4:44:00 PM,2,10,5:54:00 PM,78,63,50,305,2:44:00 AM,3,8:00:00 AM,2:47:00 AM,-13,Sunday,Feb
02/06/2015,US,1980,N573UW,CLT,BOS,2:45:00 AM,2:42:00 AM,-3,31,9:13:00 AM,127,136,103,728,11:56:00 PM,2,11:52:00 PM,11:58:00 PM,6,Friday,Feb
02/10/2015,WN,2161,N384SW,MCO,ALB,10:40:00 PM,10:02:00 AM,22,14,10:16:00 AM,160,164,147,1073,12:43:00 PM,3,12:20:00 PM,12:46:00 PM,26,Tuesday,Feb
01/12/2015,MQ,3107,N521MQ,ORD,GRR,9:10:00 PM,9:33:00 PM,23,40,10:13:00 PM,44,87,28,137,11:41:00 PM,19,10:54:00 PM,12:00:00 AM,66,Monday,Jan
01/14/2015,DL,2189,N37700,SLC,PDX,11:32:00 AM,11:31:00 AM,-1,19,1:50:00 PM,132,117,95,630,8:25:00 PM,3,10:44:00 PM,8:28:00 PM,-16,Wednesday,Jan
02/12/2015,US,437,N918US,SLC,PHX,1:35:00 PM,1:30:00 PM,-5,11,1:41:00 PM,94,86,68,507,2:49:00 PM,7,3:09:00 PM,2:56:00 PM,-13,Thursday,Feb
01/26/2015,WN,1988,N215WN,PHX,OKC,1:20:00 PM,1:39:00 PM,19,8,1:47:00 PM,120,119,107,833,4:34:00 PM,4,4:20:00 PM,4:38:00 PM,18,Monday,Jan
01/21/2015,DL,1087,N959DN,ATL,DAB,12:05:00 PM,12:01:00 PM,-4,16,12:17:00 PM,78,72,53,366,1:10:00 PM,3,1:23:00 PM,1:13:00 PM,-10,Wednesday,Jan
01/20/2015,OO,4841,N441SW,MSP,GFK,1:29:00 PM,1:21:00 PM,-8,13,1:34:00 PM,77,70,51,284,2:25:00 PM,6,2:46:00 PM,2:31:00 PM,-15,Tuesday,Jan
01/20/2015,EV,4505,N29917,IAH,ABQ,2:49:00 PM,2:50:00 PM,1,14,3:04:00 PM,141,146,128,744,4:12:00 PM,4,4:10:00 PM,4:16:00 PM,6,Tuesday,Jan
01/21/2015,NK,939,N615NK,IAH,DEN,10:21:00 AM,11:02:00 AM,41,60,12:02:00 PM,149,195,127,862,1:09:00 PM,8,11:50:00 AM,1:17:00 PM,87,Wednesday,Jan
01/25/2015,DL,2106,N335NB,BOI,SLC,1:10:00 PM,1:04:00 PM,-6,9,1:13:00 PM,62,61,45,290,1:58:00 PM,7,2:12:00 PM,2:05:00 PM,-7,Sunday,Jan
02/12/2015,UA,731,N458UA,LAX,SFO,12:55:00 PM,12:57:00 PM,2,17,1:14:00 PM,89,77,54,337,2:08:00 PM,6,2:24:00 PM,2:14:00 PM,-10,Thursday,Feb
01/10/2015,F9,607,N204FR,IND,DEN,7:50:00 PM,8:01:00 PM,11,15,8:16:00 PM,168,166,143,977,8:39:00 PM,8,8:38:00 PM,8:47:00 PM,9,Saturday,Jan
01/23/2015,AS,67,N556AS,SEA,KTN,2:55:00 PM,2:50:00 PM,-5,14,3:04:00 PM,123,124,105,680,3:49:00 PM,5,3:58:00 PM,3:54:00 PM,-4,Friday,Jan
02/05/2015,DL,716,N375NC,BWI,MSP,11:36:00 AM,11:32:00 AM,-4,14,12:46:00 PM,177,154,135,936,10:01:00 AM,5,10:33:00 AM,10:06:00 AM,-27,Thursday,Feb
01/29/2015,WN,2321,N387SW,CHS,BWI,8:00:00 AM,3:56:00 AM,-4,7,8:03:00 AM,95,79,68,472,7:11:00 PM,4,9:35:00 PM,7:15:00 PM,-20,Thursday,Jan
01/19/2015,DL,730,N909DE,ATL,CHS,4:40:00 PM,4:39:00 PM,-1,24,5:03:00 PM,70,68,39,259,5:42:00 PM,5,5:50:00 PM,5:47:00 PM,-3,Monday,Jan
01/12/2015,EV,5366,N730EV,MDW,DTW,4:31:00 PM,4:42:00 PM,11,41,5:23:00 PM,67,87,39,228,7:02:00 PM,7,6:38:00 PM,7:09:00 PM,31,Monday,Jan
01/23/2015,B6,278,N603JB,SFO,FLL,10:59:00 PM,10:51:00 PM,-8,13,11:04:00 PM,317,312,293,2583,5:57:00 PM,6,11:16:00 PM,10:03:00 PM,-13,Friday,Jan
01/24/2015,UA,1126,N73259,DEN,ANC,11:26:00 AM,11:55:00 AM,29,10,12:05:00 PM,349,350,335,2405,3:40:00 PM,5,3:15:00 PM,3:45:00 PM,30,Saturday,Jan
01/21/2015,WN,35,N523SW,SAT,DAL,1:15:00 PM,1:17:00 PM,2,9,1:26:00 PM,60,60,47,248,2:13:00 PM,4,2:15:00 PM,2:17:00 PM,2,Wednesday,Jan
01/26/2015,AA,1003,N547AA,PSP,DFW,11:48:00 AM,11:41:00 AM,-7,17,11:58:00 AM,162,174,143,1126,4:21:00 PM,14,4:30:00 PM,4:35:00 PM,5,Monday,Jan
01/30/2015,US,1701,N959UW,BOS,PHL,11:30:00 AM,10:26:00 AM,-4,37,6:03:00 PM,97,106,63,280,10:06:00 AM,6,10:07:00 AM,10:12:00 AM,5,Friday,Jan
01/20/2015,UA,483,N434UA,BDL,ORD,5:13:00 PM,5:00:00 PM,-13,15,5:15:00 PM,166,156,127,783,6:22:00 PM,14,6:59:00 PM,6:36:00 PM,-23,Tuesday,Jan
02/03/2015,AA,84,N3GUAA,BOS,JFK,10:40:00 PM,10:49:00 PM,9,30,10:19:00 AM,75,78,43,187,11:02:00 AM,5,10:55:00 AM,11:07:00 AM,12,Tuesday,Feb
02/11/2015,WN,4466,N251WN,SJC,LAX,8:20:00 PM,8:20:00 PM,0,9,8:29:00 PM,70,64,49,308,9:18:00 PM,6,9:30:00 PM,9:24:00 PM,-6,Wednesday,Feb
01/24/2015,WN,3276,N627SW,SAN,SMF,5:25:00 PM,7:25:00 PM,120,18,7:43:00 PM,90,103,79,480,9:02:00 PM,6,6:55:00 PM,9:08:00 PM,133,Saturday,Jan
01/24/2015,DL,1451,N943DN,MSP,LAS,3:30:00 PM,3:25:00 PM,-5,10,3:35:00 PM,210,187,168,1299,4:23:00 PM,9,5:00:00 PM,4:32:00 PM,-28,Saturday,Jan
01/22/2015,B6,1485,N249JB,BOS,PIT,11:30:00 AM,10:24:00 AM,-6,29,1:53:00 PM,115,109,76,496,10:09:00 AM,4,10:25:00 AM,10:13:00 AM,-12,Thursday,Jan
01/25/2015,US,600,N667AW,PDX,PHX,6:05:00 PM,5:59:00 PM,-6,10,6:09:00 PM,149,149,135,1009,9:24:00 PM,4,9:34:00 PM,9:28:00 PM,-6,Sunday,Jan
01/09/2015,WN,1093,N776WN,SFO,DAL,2:25:00 PM,2:31:00 PM,6,13,2:44:00 PM,200,200,184,1476,7:48:00 PM,3,7:45:00 PM,7:51:00 PM,6,Friday,Jan
01/17/2015,B6,1822,N794JB,LGB,PDX,6:03:00 PM,5:58:00 PM,-5,10,6:08:00 PM,141,131,116,846,8:04:00 PM,5,8:24:00 PM,8:09:00 PM,-15,Saturday,Jan
02/02/2015,DL,2143,N534US,ATL,LAS,4:25:00 PM,4:24:00 PM,-1,16,4:40:00 PM,278,274,247,1747,5:47:00 PM,11,6:03:00 PM,5:58:00 PM,-5,Monday,Feb
02/07/2015,EV,4699,N14904,CRP,IAH,11:10:00 PM,5:58:00 PM,-12,23,12:21:00 AM,60,72,42,201,8:03:00 AM,7,9:10:00 AM,9:10:00 AM,0,Saturday,Feb
01/28/2015,MQ,3180,N624MQ,BIS,ORD,1:40:00 PM,1:38:00 PM,-2,14,1:52:00 PM,135,107,89,716,3:21:00 PM,4,3:55:00 PM,3:25:00 PM,-30,Wednesday,Jan
01/26/2015,WN,754,N956WN,PHX,BNA,7:00:00 PM,7:13:00 PM,13,6,7:19:00 PM,190,184,173,1449,11:12:00 PM,5,11:10:00 PM,11:17:00 PM,7,Monday,Jan
02/01/2015,DL,150,N904DE,ATL,DCA,10:50:00 AM,10:48:00 AM,-2,14,11:02:00 AM,104,93,75,547,12:17:00 PM,4,12:34:00 PM,12:21:00 PM,-13,Sunday,Feb
01/10/2015,OO,6399,N693BR,DSM,DEN,8:28:00 PM,8:23:00 PM,-5,14,9:37:00 PM,127,124,98,589,10:15:00 AM,12,10:35:00 AM,10:27:00 AM,-8,Saturday,Jan
01/26/2015,MQ,3070,N516MQ,ORD,CMH,8:35:00 PM,8:59:00 PM,24,107,10:46:00 PM,72,156,45,296,7:31:00 AM,4,10:47:00 PM,11:35:00 AM,108,Monday,Jan
01/05/2015,DL,2255,N901DE,ATL,BHM,7:00:00 PM,6:59:00 PM,-1,18,7:17:00 PM,58,53,31,134,6:48:00 PM,4,6:58:00 PM,6:52:00 PM,-6,Monday,Jan
01/23/2015,DL,1210,N321NB,MEM,ATL,5:13:00 PM,5:21:00 PM,8,55,6:16:00 PM,86,112,52,332,8:08:00 PM,5,7:39:00 PM,8:13:00 PM,34,Friday,Jan
01/19/2015,AA,1132,N3HNAA,DFW,PHX,10:40:00 PM,9:38:00 PM,-2,13,11:51:00 PM,160,152,135,868,11:06:00 AM,4,11:20:00 AM,11:10:00 AM,-10,Monday,Jan
01/06/2015,DL,796,N907DA,ATL,IND,1:33:00 AM,1:30:00 AM,-3,14,2:44:00 AM,93,89,70,432,1:54:00 PM,5,6:06:00 PM,1:59:00 PM,-7,Tuesday,Jan
02/04/2015,WN,891,N387SW,ABQ,DAL,12:00:00 PM,1:38:00 AM,98,12,3:50:00 AM,100,99,83,580,10:13:00 AM,4,12:40:00 PM,10:17:00 AM,97,Wednesday,Feb
01/21/2015,US,1752,N935UW,PHL,SJU,5:55:00 PM,7:17:00 PM,82,138,9:35:00 PM,232,361,216,1576,9:11:00 PM,7,10:47:00 PM,9:18:00 PM,211,Wednesday,Jan
01/05/2015,OO,5322,N701BR,FWA,ORD,8:08:00 PM,8:08:00 PM,0,7,8:15:00 PM,69,52,36,157,7:51:00 PM,9,8:17:00 PM,8:00:00 PM,-17,Monday,Jan
01/30/2015,UA,530,N446UA,TPA,ORD,3:30:00 PM,2:24:00 PM,-6,13,3:37:00 PM,180,182,156,1012,9:13:00 AM,13,11:30:00 AM,10:26:00 AM,-4,Friday,Jan
01/22/2015,MQ,3621,N939MQ,MAF,DFW,7:58:00 PM,8:16:00 PM,18,19,8:35:00 PM,70,75,51,309,9:26:00 PM,5,9:08:00 PM,9:31:00 PM,23,Thursday,Jan
01/11/2015,UA,1164,N76514,PDX,SFO,6:20:00 PM,6:22:00 PM,2,9,6:31:00 PM,113,95,80,550,7:51:00 PM,6,8:13:00 PM,7:57:00 PM,-16,Sunday,Jan
01/12/2015,MQ,3592,N909MQ,EYW,MIA,2:25:00 PM,2:21:00 PM,-4,11,2:32:00 PM,45,42,26,125,2:58:00 PM,5,3:10:00 PM,3:03:00 PM,-7,Monday,Jan
02/02/2015,AA,1309,N477AA,DFW,TUS,10:45:00 PM,10:43:00 PM,-2,13,11:56:00 PM,145,126,109,813,10:45:00 AM,4,11:10:00 AM,10:49:00 AM,-21,Monday,Feb
01/05/2015,DL,1389,N658DL,LAS,DTW,2:37:00 PM,2:36:00 PM,-1,13,2:49:00 PM,233,224,200,1749,9:09:00 PM,11,9:30:00 PM,9:20:00 PM,-10,Monday,Jan
01/14/2015,DL,1537,N974DL,LIT,ATL,5:25:00 PM,5:20:00 PM,-5,28,5:48:00 PM,95,96,62,453,7:50:00 PM,6,8:00:00 PM,7:56:00 PM,-4,Wednesday,Jan
02/02/2015,DL,1682,N912DL,ATL,DFW,12:25:00 AM,12:29:00 AM,4,12,2:41:00 AM,151,142,123,731,12:44:00 PM,7,1:56:00 PM,1:51:00 PM,-5,Monday,Feb
01/03/2015,DL,906,N350NA,ATL,LGA,8:45:00 PM,8:53:00 PM,8,15,9:08:00 PM,128,110,89,762,10:37:00 PM,6,10:53:00 PM,10:43:00 PM,-10,Saturday,Jan
01/18/2015,DL,2619,N969DL,JFK,MCO,9:15:00 AM,8:09:00 AM,-6,30,11:39:00 AM,188,184,145,944,11:04:00 AM,9,11:23:00 AM,11:13:00 AM,-10,Sunday,Jan
01/23/2015,WN,55,N371SW,DAL,HOU,8:00:00 PM,8:25:00 PM,25,7,8:32:00 PM,60,50,38,239,9:10:00 PM,5,9:00:00 PM,9:15:00 PM,15,Friday,Jan
02/07/2015,WN,3546,N293WN,BDL,BWI,1:30:00 PM,1:30:00 PM,0,25,1:55:00 PM,80,80,49,283,2:44:00 PM,6,2:50:00 PM,2:50:00 PM,0,Saturday,Feb
01/21/2015,EV,5460,N138EV,ATL,BMI,3:36:00 PM,4:09:00 PM,33,20,4:29:00 PM,101,110,85,533,4:54:00 PM,5,4:17:00 PM,4:59:00 PM,42,Wednesday,Jan
01/31/2015,OO,5159,N946SW,OMA,DEN,5:32:00 PM,5:24:00 PM,-8,46,6:10:00 PM,102,127,77,472,6:27:00 PM,4,6:14:00 PM,6:31:00 PM,17,Saturday,Jan
01/10/2015,WN,2982,N609SW,SAN,LAS,12:50:00 PM,1:08:00 PM,18,8,1:16:00 PM,70,62,44,258,2:00:00 PM,10,2:00:00 PM,2:10:00 PM,10,Saturday,Jan
01/29/2015,AA,2398,N585AA,DFW,BHM,2:50:00 PM,2:44:00 PM,-6,10,2:54:00 PM,93,86,73,597,4:07:00 PM,3,4:23:00 PM,4:10:00 PM,-13,Thursday,Jan
